assign_seconds,budget,build_seconds,centered_discrepancy,combined_score_lower_is_better,composite_score,compressed_bytes,corpus,coverage_entropy,dataset,detected,detection_delay,discovered_bug_classes,false_positive_rate,field,imbalance_k2,input_bytes,k1,k2,locality_k2,mean_residual,method,min_grid_coverage,min_pairwise_distance,movement,n,ratio,roundtrip_ok,runtime_seconds,scenario,seed,selected_count,suite,threshold,top_recall,total_hits
0.004374332987936214,,0.0,,0.9881605647637347,,,,,hotspot_tail,,,,,,1.0,,64,80,0.04302347725274379,,morton_sort,,,0.9688,20000,,,,,0,,stable_partition,,,
0.003800957987550646,,0.0,,1.1248288962775779,,,,,hotspot_tail,,,,,,1.0,,64,80,0.34673088061683977,,principal_sort,,,0.9688,20000,,,,,0,,stable_partition,,,
,,,,,0.648027323581877,,,0.6316308624078473,,,,,,sharp_front,,,,,,0.4024630945793902,rdt_residual,1.0,,,,,,0.011640332988463342,,0,512,residual_sampler,,0.5043478260869565,
,,,,,0.7251871241533916,,,0.7005346404382615,,,,,,sharp_front,,,,,,0.4649756392548611,rdt_residual_tuned,0.9375,,,,,,0.11416174998157658,,0,512,residual_sampler,,0.65,
,,,,,0.5666513844266233,,,0.9888797319021536,,,,,,sharp_front,,,,,,0.10587693972415071,uniform,1.0,,,,,,1.7999991541728377e-05,,0,512,residual_sampler,,0.04565217391304348,
,,,,,0.7169939192361904,,,0.6199826263891152,,,,,,sharp_front,,,,,,0.6469545087507307,top_residual,0.25,,,,,,0.0002970829955302179,,0,512,residual_sampler,,1.0,
,,,,,0.71503739749706,,,0.6199826263891152,,,,,,sharp_front,,,,,,0.6468806684813722,top_residual_gradient,0.25,,,,,,0.0003255420015193522,,0,512,residual_sampler,,0.9956521739130435,
,,,,,0.5751535466144111,,,0.8630163443641561,,,,,,sharp_front,,,,,,0.36684797272512537,residual_proportional,0.65625,,,,,,0.0013171249884180725,,0,512,residual_sampler,,0.31521739130434784,
,,,,,0.6439130434782608,,,1.0,,,,,,sharp_front,,,,,,0.2700685805642047,grid_stratified_residual,1.0,,,,,,0.0007396249857265502,,0,512,residual_sampler,,0.20869565217391303,
,,,,,0.7159216474306083,,,0.632757501975651,,,,,,two_hotspots,,,,,,0.46428840856543296,rdt_residual,1.0,,,,,,0.009926124999765307,,0,512,residual_sampler,,0.6543478260869565,
,,,,,0.75313283940872,,,0.5808453796770883,,,,,,two_hotspots,,,,,,0.533276330632614,rdt_residual_tuned,0.96875,,,,,,0.11301091601490043,,0,512,residual_sampler,,0.7913043478260869,
,,,,,0.5686079061657539,,,0.9888797319021536,,,,,,two_hotspots,,,,,,0.05468736936652365,uniform,1.0,,,,,,1.591700129210949e-05,,0,512,residual_sampler,,0.05,
,,,,,0.6353468790376141,,,0.4492053686788976,,,,,,two_hotspots,,,,,,0.6185599941839272,top_residual,0.140625,,,,,,0.00047766699572093785,,0,512,residual_sampler,,1.0,
,,,,,0.6351735054529593,,,0.4487100155798838,,,,,,two_hotspots,,,,,,0.6177829286417349,top_residual_gradient,0.140625,,,,,,0.0004063340020366013,,0,512,residual_sampler,,1.0,
,,,,,0.5494612773185145,,,0.6524204196678055,,,,,,two_hotspots,,,,,,0.41936657864606885,residual_proportional,0.421875,,,,,,0.00034600001526996493,,0,512,residual_sampler,,0.5260869565217391,
,,,,,0.6057608695652175,,,1.0,,,,,,two_hotspots,,,,,,0.14320358120254578,grid_stratified_residual,1.0,,,,,,0.0008601250010542572,,0,512,residual_sampler,,0.12391304347826088,
,,,,,0.568236693100032,,,0.6356452100994701,,,,,,oscillatory,,,,,,0.6617129785639227,rdt_residual,1.0,,,,,,0.009712583007058129,,0,512,residual_sampler,,0.3239130434782609,
,,,,,0.641046659044725,,,0.7799314482023197,,,,,,oscillatory,,,,,,0.6680472696731882,rdt_residual_tuned,0.984375,,,,,,0.11379970799316652,,0,512,residual_sampler,,0.3804347826086957,
,,,,,0.5725209496440147,,,0.9888797319021536,,,,,,oscillatory,,,,,,0.4490238187749157,uniform,1.0,,,,,,1.683298614807427e-05,,0,512,residual_sampler,,0.058695652173913045,
,,,,,0.8905427254689376,,,0.8390506441969646,,,,,,oscillatory,,,,,,0.8222724015888122,top_residual,0.734375,,,,,,0.0004284169990569353,,0,512,residual_sampler,,1.0,
,,,,,0.6095296418945882,,,0.8349915234255315,,,,,,oscillatory,,,,,,0.7724993446929458,top_residual_gradient,0.75,,,,,,0.00043149999692104757,,0,512,residual_sampler,,0.3717391304347826,
,,,,,0.590003487142352,,,0.9801341868663471,,,,,,oscillatory,,,,,,0.528567258317254,residual_proportional,1.0,,,,,,0.00025541699142195284,,0,512,residual_sampler,,0.10434782608695652,
,,,,,0.8190217391304349,,,1.0,,,,,,oscillatory,,,,,,0.764505056968476,grid_stratified_residual,1.0,,,,,,0.0009082079923246056,,0,512,residual_sampler,,0.5978260869565217,
,1024,,0.11700816469834074,,,,,,,,,5,,,,,,,,,rdt_cover,,1.0,,,,,0.009862875012913719,,0,,rdt_cover,,,81
,1024,,0.02916337560397575,,,,,,,,,5,,,,,,,,,rdt_hybrid_cover,,1.0,,,,,0.012213332985993475,,0,,rdt_cover,,,78
,1024,,0.0002231138943262767,,,,,,,,,2,,,,,,,,,random_uniform,,1416.6449835694593,,,,,0.00013050000416114926,,0,,rdt_cover,,,53
,1024,,7.683715572692762e-07,,,,,,,,,2,,,,,,,,,sobol,,7474.180536036157,,,,,0.0003566670056898147,,0,,rdt_cover,,,46
,1024,,2.7508188362057595e-05,,,,,,,,,2,,,,,,,,,latin_hypercube,,2662.472469246275,,,,,0.0002587089838925749,,0,,rdt_cover,,,47
,,,,,,,,,,True,0,,0.0,,,,,,,,rdt_shell_js,,,,,,,0.016570516797946765,mean_shift,0,,shell_drift,0.019992497273208648,,
,,,,,,,,,,True,0,,0.0,,,,,,,,rdt_signed_shell_js,,,,,,,0.016570516797946765,mean_shift,0,,shell_drift,0.03507715832656367,,
,,,,,,,,,,True,0,,0.0,,,,,,,,histogram_js,,,,,,,0.016570516797946765,mean_shift,0,,shell_drift,0.023243002579052867,,
,,,,,,,,,,True,0,,0.0,,,,,,,,mean_std,,,,,,,0.016570516797946765,mean_shift,0,,shell_drift,0.2787673428597533,,
,,,,,,,,,,False,-1,,0.0,,,,,,,,entropy_delta,,,,,,,0.016570516797946765,mean_shift,0,,shell_drift,0.35836858508725167,,
,,,,,,,,,,True,0,,0.0,,,,,,,,rdt_shell_js,,,,,,,0.01638228339725174,tail_shift,0,,shell_drift,0.019992497273208648,,
,,,,,,,,,,True,0,,0.0,,,,,,,,rdt_signed_shell_js,,,,,,,0.01638228339725174,tail_shift,0,,shell_drift,0.03507715832656367,,
,,,,,,,,,,True,0,,0.0,,,,,,,,histogram_js,,,,,,,0.01638228339725174,tail_shift,0,,shell_drift,0.023243002579052867,,
,,,,,,,,,,True,0,,0.0,,,,,,,,mean_std,,,,,,,0.01638228339725174,tail_shift,0,,shell_drift,0.2787673428597533,,
,,,,,,,,,,True,0,,0.0,,,,,,,,entropy_delta,,,,,,,0.01638228339725174,tail_shift,0,,shell_drift,0.35836858508725167,,
,,,,,,,,,,True,0,,0.0,,,,,,,,rdt_shell_js,,,,,,,0.01658487499807961,variance_shift,0,,shell_drift,0.019992497273208648,,
,,,,,,,,,,True,0,,0.0,,,,,,,,rdt_signed_shell_js,,,,,,,0.01658487499807961,variance_shift,0,,shell_drift,0.03507715832656367,,
,,,,,,,,,,True,0,,0.0,,,,,,,,histogram_js,,,,,,,0.01658487499807961,variance_shift,0,,shell_drift,0.023243002579052867,,
,,,,,,,,,,True,0,,0.0,,,,,,,,mean_std,,,,,,,0.01658487499807961,variance_shift,0,,shell_drift,0.2787673428597533,,
,,,,,,,,,,True,0,,0.0,,,,,,,,entropy_delta,,,,,,,0.01658487499807961,variance_shift,0,,shell_drift,0.35836858508725167,,
,,,,,,,,,,True,0,,0.0,,,,,,,,rdt_shell_js,,,,,,,0.01621587499976158,scale_mixture,0,,shell_drift,0.019992497273208648,,
,,,,,,,,,,True,0,,0.0,,,,,,,,rdt_signed_shell_js,,,,,,,0.01621587499976158,scale_mixture,0,,shell_drift,0.03507715832656367,,
,,,,,,,,,,True,0,,0.0,,,,,,,,histogram_js,,,,,,,0.01621587499976158,scale_mixture,0,,shell_drift,0.023243002579052867,,
,,,,,,,,,,True,0,,0.0,,,,,,,,mean_std,,,,,,,0.01621587499976158,scale_mixture,0,,shell_drift,0.2787673428597533,,
,,,,,,,,,,True,256,,0.0,,,,,,,,entropy_delta,,,,,,,0.01621587499976158,scale_mixture,0,,shell_drift,0.35836858508725167,,
,,,,,,162,repeated_text,,,,,,,,,32768,,,,,zlib,,,,,202.2716049382716,True,8.82500025909394e-05,,0,,transform_codec,,,
,,,,,,157,repeated_text,,,,,,,,,32768,,,,,bz2,,,,,208.71337579617835,True,0.004754207999212667,,0,,transform_codec,,,
,,,,,,180,repeated_text,,,,,,,,,32768,,,,,lzma,,,,,182.04444444444445,True,0.0027257499750703573,,0,,transform_codec,,,
,,,,,,189,repeated_text,,,,,,,,,32768,,,,,rdt_delta_zlib,,,,,173.37566137566137,True,0.0031586249824613333,,0,,transform_codec,,,
,,,,,,168,repeated_text,,,,,,,,,32768,,,,,adaptive_rdt_zlib,,,,,195.04761904761904,True,0.0016667500021867454,,0,,transform_codec,,,
,,,,,,482,ramp,,,,,,,,,32768,,,,,zlib,,,,,67.98340248962656,True,0.00010266699246130884,,0,,transform_codec,,,
,,,,,,755,ramp,,,,,,,,,32768,,,,,bz2,,,,,43.40132450331126,True,0.0033421249827370048,,0,,transform_codec,,,
,,,,,,364,ramp,,,,,,,,,32768,,,,,lzma,,,,,90.02197802197803,True,0.0012457090197131038,,0,,transform_codec,,,
,,,,,,63,ramp,,,,,,,,,32768,,,,,rdt_delta_zlib,,,,,520.1269841269841,True,0.002624290995299816,,0,,transform_codec,,,
,,,,,,69,ramp,,,,,,,,,32768,,,,,adaptive_rdt_zlib,,,,,474.8985507246377,True,0.00270791701041162,,0,,transform_codec,,,
,,,,,,1131,blocks,,,,,,,,,32768,,,,,zlib,,,,,28.97259062776304,True,0.0002433749905321747,,0,,transform_codec,,,
,,,,,,1387,blocks,,,,,,,,,32768,,,,,bz2,,,,,23.62509012256669,True,0.0006255420157685876,,0,,transform_codec,,,
,,,,,,648,blocks,,,,,,,,,32768,,,,,lzma,,,,,50.5679012345679,True,0.009086041012778878,,0,,transform_codec,,,
