assign_seconds,build_seconds,dataset,imbalance,imbalance_weight,k1,k2,locality,locality_weight,method,movement,movement_vs_k1,n,score,seed,suite,total_seconds,winner
0.052767708024475724,0.0,real_california_housing,1.1356589147286822,0.1,64,80,0.9964776100438981,0.45,jump_hash,0.20343992248062015,,,0.6654207384732426,0,score_weight_sensitivity,,False
0.002657082979567349,0.0,real_california_housing,1.0,0.1,64,80,0.03159869092380672,0.45,morton_sort,0.9687984496124031,,,0.9830178605281161,0,score_weight_sensitivity,,False
0.0002987500047311187,0.0,real_california_housing,16.0203488372093,0.1,64,80,0.011677916164120457,0.45,grid,0.9909399224806201,,,2.4982298684754047,0,score_weight_sensitivity,,False
0.00011266701039858162,0.013616790995001793,real_california_housing,2.5,0.2,64,80,0.007878307113761902,0.45,rdt_stable,0.16051356589147286,,,0.46405880409266576,0,score_weight_sensitivity,,True
0.052767708024475724,0.0,real_california_housing,1.1356589147286822,0.2,64,80,0.9964776100438981,0.45,jump_hash,0.20343992248062015,,,0.6789866299461108,0,score_weight_sensitivity,,False
0.002657082979567349,0.0,real_california_housing,1.0,0.2,64,80,0.03159869092380672,0.45,morton_sort,0.9687984496124031,,,0.9830178605281161,0,score_weight_sensitivity,,False
0.0002987500047311187,0.0,real_california_housing,16.0203488372093,0.2,64,80,0.011677916164120457,0.45,grid,0.9909399224806201,,,4.000264752196335,0,score_weight_sensitivity,,False
0.00011266701039858162,0.013616790995001793,real_california_housing,2.5,0.5,64,80,0.007878307113761902,0.45,rdt_stable,0.16051356589147286,,,0.9140588040926657,0,score_weight_sensitivity,,False
0.052767708024475724,0.0,real_california_housing,1.1356589147286822,0.5,64,80,0.9964776100438981,0.45,jump_hash,0.20343992248062015,,,0.7196843043647154,0,score_weight_sensitivity,,True
0.002657082979567349,0.0,real_california_housing,1.0,0.5,64,80,0.03159869092380672,0.45,morton_sort,0.9687984496124031,,,0.9830178605281161,0,score_weight_sensitivity,,False
0.0002987500047311187,0.0,real_california_housing,16.0203488372093,0.5,64,80,0.011677916164120457,0.45,grid,0.9909399224806201,,,8.506369403359125,0,score_weight_sensitivity,,False
0.00011266701039858162,0.013616790995001793,real_california_housing,2.5,0.0,64,80,0.007878307113761902,1.0,rdt_stable,0.16051356589147286,,,0.16839187300523475,0,score_weight_sensitivity,,True
0.052767708024475724,0.0,real_california_housing,1.1356589147286822,0.0,64,80,0.9964776100438981,1.0,jump_hash,0.20343992248062015,,,1.1999175325245184,0,score_weight_sensitivity,,False
0.002657082979567349,0.0,real_california_housing,1.0,0.0,64,80,0.03159869092380672,1.0,morton_sort,0.9687984496124031,,,1.0003971405362098,0,score_weight_sensitivity,,False
0.0002987500047311187,0.0,real_california_housing,16.0203488372093,0.0,64,80,0.011677916164120457,1.0,grid,0.9909399224806201,,,1.0026178386447406,0,score_weight_sensitivity,,False
0.00011266701039858162,0.013616790995001793,real_california_housing,2.5,0.1,64,80,0.007878307113761902,1.0,rdt_stable,0.16051356589147286,,,0.31839187300523475,0,score_weight_sensitivity,,True
0.052767708024475724,0.0,real_california_housing,1.1356589147286822,0.1,64,80,0.9964776100438981,1.0,jump_hash,0.20343992248062015,,,1.2134834239973866,0,score_weight_sensitivity,,False
0.002657082979567349,0.0,real_california_housing,1.0,0.1,64,80,0.03159869092380672,1.0,morton_sort,0.9687984496124031,,,1.0003971405362098,0,score_weight_sensitivity,,False
0.0002987500047311187,0.0,real_california_housing,16.0203488372093,0.1,64,80,0.011677916164120457,1.0,grid,0.9909399224806201,,,2.504652722365671,0,score_weight_sensitivity,,False
0.00011266701039858162,0.013616790995001793,real_california_housing,2.5,0.2,64,80,0.007878307113761902,1.0,rdt_stable,0.16051356589147286,,,0.46839187300523477,0,score_weight_sensitivity,,True
0.052767708024475724,0.0,real_california_housing,1.1356589147286822,0.2,64,80,0.9964776100438981,1.0,jump_hash,0.20343992248062015,,,1.2270493154702549,0,score_weight_sensitivity,,False
0.002657082979567349,0.0,real_california_housing,1.0,0.2,64,80,0.03159869092380672,1.0,morton_sort,0.9687984496124031,,,1.0003971405362098,0,score_weight_sensitivity,,False
0.0002987500047311187,0.0,real_california_housing,16.0203488372093,0.2,64,80,0.011677916164120457,1.0,grid,0.9909399224806201,,,4.006687606086601,0,score_weight_sensitivity,,False
0.00011266701039858162,0.013616790995001793,real_california_housing,2.5,0.5,64,80,0.007878307113761902,1.0,rdt_stable,0.16051356589147286,,,0.9183918730052347,0,score_weight_sensitivity,,True
0.052767708024475724,0.0,real_california_housing,1.1356589147286822,0.5,64,80,0.9964776100438981,1.0,jump_hash,0.20343992248062015,,,1.2677469898888596,0,score_weight_sensitivity,,False
0.002657082979567349,0.0,real_california_housing,1.0,0.5,64,80,0.03159869092380672,1.0,morton_sort,0.9687984496124031,,,1.0003971405362098,0,score_weight_sensitivity,,False
0.0002987500047311187,0.0,real_california_housing,16.0203488372093,0.5,64,80,0.011677916164120457,1.0,grid,0.9909399224806201,,,8.51279225724939,0,score_weight_sensitivity,,False
0.00011266701039858162,0.013616790995001793,real_california_housing,2.5,0.0,64,80,0.007878307113761902,2.0,rdt_stable,0.16051356589147286,,,0.17627018011899667,0,score_weight_sensitivity,,True
0.052767708024475724,0.0,real_california_housing,1.1356589147286822,0.0,64,80,0.9964776100438981,2.0,jump_hash,0.20343992248062015,,,2.1963951425684165,0,score_weight_sensitivity,,False
0.002657082979567349,0.0,real_california_housing,1.0,0.0,64,80,0.03159869092380672,2.0,morton_sort,0.9687984496124031,,,1.0319958314600166,0,score_weight_sensitivity,,False
0.0002987500047311187,0.0,real_california_housing,16.0203488372093,0.0,64,80,0.011677916164120457,2.0,grid,0.9909399224806201,,,1.0142957548088611,0,score_weight_sensitivity,,False
0.00011266701039858162,0.013616790995001793,real_california_housing,2.5,0.1,64,80,0.007878307113761902,2.0,rdt_stable,0.16051356589147286,,,0.32627018011899667,0,score_weight_sensitivity,,True
0.052767708024475724,0.0,real_california_housing,1.1356589147286822,0.1,64,80,0.9964776100438981,2.0,jump_hash,0.20343992248062015,,,2.2099610340412847,0,score_weight_sensitivity,,False
0.002657082979567349,0.0,real_california_housing,1.0,0.1,64,80,0.03159869092380672,2.0,morton_sort,0.9687984496124031,,,1.0319958314600166,0,score_weight_sensitivity,,False
0.0002987500047311187,0.0,real_california_housing,16.0203488372093,0.1,64,80,0.011677916164120457,2.0,grid,0.9909399224806201,,,2.5163306385297917,0,score_weight_sensitivity,,False
0.00011266701039858162,0.013616790995001793,real_california_housing,2.5,0.2,64,80,0.007878307113761902,2.0,rdt_stable,0.16051356589147286,,,0.4762701801189967,0,score_weight_sensitivity,,True
0.052767708024475724,0.0,real_california_housing,1.1356589147286822,0.2,64,80,0.9964776100438981,2.0,jump_hash,0.20343992248062015,,,2.223526925514153,0,score_weight_sensitivity,,False
0.002657082979567349,0.0,real_california_housing,1.0,0.2,64,80,0.03159869092380672,2.0,morton_sort,0.9687984496124031,,,1.0319958314600166,0,score_weight_sensitivity,,False
0.0002987500047311187,0.0,real_california_housing,16.0203488372093,0.2,64,80,0.011677916164120457,2.0,grid,0.9909399224806201,,,4.018365522250722,0,score_weight_sensitivity,,False
0.00011266701039858162,0.013616790995001793,real_california_housing,2.5,0.5,64,80,0.007878307113761902,2.0,rdt_stable,0.16051356589147286,,,0.9262701801189966,0,score_weight_sensitivity,,True
0.052767708024475724,0.0,real_california_housing,1.1356589147286822,0.5,64,80,0.9964776100438981,2.0,jump_hash,0.20343992248062015,,,2.2642245999327577,0,score_weight_sensitivity,,False
0.002657082979567349,0.0,real_california_housing,1.0,0.5,64,80,0.03159869092380672,2.0,morton_sort,0.9687984496124031,,,1.0319958314600166,0,score_weight_sensitivity,,False
0.0002987500047311187,0.0,real_california_housing,16.0203488372093,0.5,64,80,0.011677916164120457,2.0,grid,0.9909399224806201,,,8.524470173413512,0,score_weight_sensitivity,,False
,,synthetic_uniform,1.25,,,,0.05611365050995765,,rdt_true_labels,,0.1252,,,0,label_null_control,,
,,synthetic_uniform,1.25,,,,0.997726774669703,,same_counts_shuffled_labels,,0.9475,,,0,label_null_control,,
,,synthetic_uniform,1.074,,,,0.9978407447104266,,random_uniform_labels,,0.9489,,,0,label_null_control,,
,,synthetic_clustered,1.25,,,,0.029273701741022784,,rdt_true_labels,,0.1876,,,0,label_null_control,,
,,synthetic_clustered,1.25,,,,0.9979287238085633,,same_counts_shuffled_labels,,0.9444,,,0,label_null_control,,
,,synthetic_clustered,1.064,,,,0.9971265401107102,,random_uniform_labels,,0.9493,,,0,label_null_control,,
,,real_california_housing,2.5,,,,0.030208604579152573,,rdt_true_labels,,0.125,,,0,label_null_control,,
,,real_california_housing,2.5,,,,0.9991877027207777,,same_counts_shuffled_labels,,0.9392441860465116,,,0,label_null_control,,
,,real_california_housing,1.0455426356589148,,,,0.9993862682408092,,random_uniform_labels,,0.9520833333333333,,,0,label_null_control,,
3.56250093318522e-05,0.0034550419950392097,synthetic_uniform,1.28,,,,0.029969769061473105,,rdt_stable,0.128,,1000,,0,performance_scaling,0.003490667004371062,
0.0021535420091822743,0.0,synthetic_uniform,1.48,,,,0.963600561872934,,jump_hash,0.199,,1000,,0,performance_scaling,0.0021535420091822743,
0.00026920801610685885,0.0,synthetic_uniform,1.0,,,,0.08698109900547962,,morton_sort,0.939,,1000,,0,performance_scaling,0.00026920801610685885,
0.00012887499178759754,0.0,synthetic_uniform,2.64,,,,0.02915255489045162,,grid,0.909,,1000,,0,performance_scaling,0.00012887499178759754,
6.525000208057463e-05,0.006464874983066693,synthetic_uniform,1.256,,,,0.03093092657110969,,rdt_stable,0.125,,5000,,0,performance_scaling,0.006530124985147268,
0.011034666997147724,0.0,synthetic_uniform,1.224,,,,0.9907759447630917,,jump_hash,0.2024,,5000,,0,performance_scaling,0.011034666997147724,
0.0010936250037048012,0.0,synthetic_uniform,1.0,,,,0.07408480800212193,,morton_sort,0.9378,,5000,,0,performance_scaling,0.0010936250037048012,
0.000490834005177021,0.0,synthetic_uniform,2.648,,,,0.02982187803353615,,grid,0.918,,5000,,0,performance_scaling,0.000490834005177021,
0.00010308399214409292,0.01545229199109599,synthetic_uniform,1.25,,,,0.03301738585438669,,rdt_stable,0.1252,,20000,,0,performance_scaling,0.015555375983240083,
0.044450625020544976,0.0,synthetic_uniform,1.088,,,,0.9982215720085004,,jump_hash,0.19905,,20000,,0,performance_scaling,0.044450625020544976,
0.004540167021332309,0.0,synthetic_uniform,1.0,,,,0.0738178799129253,,morton_sort,0.9375,,20000,,0,performance_scaling,0.004540167021332309,
0.001779042009729892,0.0,synthetic_uniform,2.73,,,,0.02974981319026398,,grid,0.9184,,20000,,0,performance_scaling,0.001779042009729892,
0.00020637499983422458,0.03449837502557784,synthetic_uniform,1.2504,,,,0.03294694190586585,,rdt_stable,0.12504,,50000,,0,performance_scaling,0.03470475002541207,
0.11006962499232031,0.0,synthetic_uniform,1.0536,,,,0.9992052711164672,,jump_hash,0.20204,,50000,,0,performance_scaling,0.11006962499232031,
0.011646458005998284,0.0,synthetic_uniform,1.0,,,,0.051404379022537604,,morton_sort,0.93752,,50000,,0,performance_scaling,0.011646458005998284,
0.004122000013012439,0.0,synthetic_uniform,2.7712,,,,0.029493770772694494,,grid,0.91746,,50000,,0,performance_scaling,0.004122000013012439,
3.791699418798089e-05,0.003540582983987406,synthetic_clustered,1.28,,,,0.010067466032533176,,rdt_stable,0.143,,1000,,0,performance_scaling,0.003578499978175387,
0.002350083988858387,0.0,synthetic_clustered,1.48,,,,0.9602197433700299,,jump_hash,0.199,,1000,,0,performance_scaling,0.002350083988858387,
0.00025933299912139773,0.0,synthetic_clustered,1.0,,,,0.03167303680943342,,morton_sort,0.939,,1000,,0,performance_scaling,0.00025933299912139773,
0.00011554101365618408,0.0,synthetic_clustered,3.381,,,,0.014496094436611097,,grid,0.848,,1000,,0,performance_scaling,0.00011554101365618408,
4.691700451076031e-05,0.005892249988391995,synthetic_clustered,1.256,,,,0.010681418665861205,,rdt_stable,0.149,,5000,,0,performance_scaling,0.005939166992902756,
0.011217958002816886,0.0,synthetic_clustered,1.224,,,,0.9933021011976284,,jump_hash,0.2024,,5000,,0,performance_scaling,0.011217958002816886,
0.0010593330080155283,0.0,synthetic_clustered,1.0,,,,0.031646185533744674,,morton_sort,0.9378,,5000,,0,performance_scaling,0.0010593330080155283,
0.0004537919885478914,0.0,synthetic_clustered,5.2416,,,,0.015768625607582215,,grid,0.8604,,5000,,0,performance_scaling,0.0004537919885478914,
9.704098920337856e-05,0.015433499997016042,synthetic_clustered,1.25,,,,0.011907273438320378,,rdt_stable,0.1563,,20000,,0,performance_scaling,0.015530540986219421,
0.04415450000669807,0.0,synthetic_clustered,1.088,,,,0.997645885148435,,jump_hash,0.19905,,20000,,0,performance_scaling,0.04415450000669807,
0.0042280420020688325,0.0,synthetic_clustered,1.0,,,,0.03160121921358403,,morton_sort,0.9375,,20000,,0,performance_scaling,0.0042280420020688325,
0.0016642080154269934,0.0,synthetic_clustered,5.9427,,,,0.01671307893755441,,grid,0.923,,20000,,0,performance_scaling,0.0016642080154269934,
0.00019608301226980984,0.03397816698998213,synthetic_clustered,1.2504,,,,0.014054697717594383,,rdt_stable,0.13286,,50000,,0,performance_scaling,0.03417425000225194,
0.11157237499719486,0.0,synthetic_clustered,1.0536,,,,0.9991448767743305,,jump_hash,0.20204,,50000,,0,performance_scaling,0.11157237499719486,
0.011608917004195973,0.0,synthetic_clustered,1.0,,,,0.028069150651032524,,morton_sort,0.93752,,50000,,0,performance_scaling,0.011608917004195973,
0.004089707974344492,0.0,synthetic_clustered,6.09584,,,,0.01690939404239426,,grid,0.92558,,50000,,0,performance_scaling,0.004089707974344492,
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.0,16,20,0.05549476592239899,0.0,rdt_stable,0.1252,,,0.1252,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.0,16,20,0.9975039955183267,0.0,jump_hash,0.1964,,,0.1964,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.0,16,20,0.09337500545030405,0.0,morton_sort,0.875,,,0.875,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.0,16,20,0.0507105421270107,0.0,grid,0.8729,,,0.8729,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.1,16,20,0.05549476592239899,0.0,rdt_stable,0.1252,,,0.1502,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.1,16,20,0.9975039955183267,0.0,jump_hash,0.1964,,,0.2036,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.1,16,20,0.09337500545030405,0.0,morton_sort,0.875,,,0.875,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.1,16,20,0.0507105421270107,0.0,grid,0.8729,,,0.8801,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.2,16,20,0.05549476592239899,0.0,rdt_stable,0.1252,,,0.17520000000000002,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.2,16,20,0.9975039955183267,0.0,jump_hash,0.1964,,,0.21080000000000002,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.2,16,20,0.09337500545030405,0.0,morton_sort,0.875,,,0.875,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.2,16,20,0.0507105421270107,0.0,grid,0.8729,,,0.8873,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.5,16,20,0.05549476592239899,0.0,rdt_stable,0.1252,,,0.2502,1,score_weight_sensitivity,,False
0.019229833997087553,0.0,synthetic_uniform,1.072,0.5,16,20,0.9975039955183267,0.0,jump_hash,0.1964,,,0.23240000000000002,1,score_weight_sensitivity,,True
0.002152959001250565,0.0,synthetic_uniform,1.0,0.5,16,20,0.09337500545030405,0.0,morton_sort,0.875,,,0.875,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.5,16,20,0.0507105421270107,0.0,grid,0.8729,,,0.9089,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.0,16,20,0.05549476592239899,0.05,rdt_stable,0.1252,,,0.12797473829611997,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.0,16,20,0.9975039955183267,0.05,jump_hash,0.1964,,,0.24627519977591633,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.0,16,20,0.09337500545030405,0.05,morton_sort,0.875,,,0.8796687502725152,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.0,16,20,0.0507105421270107,0.05,grid,0.8729,,,0.8754355271063505,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.1,16,20,0.05549476592239899,0.05,rdt_stable,0.1252,,,0.15297473829611996,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.1,16,20,0.9975039955183267,0.05,jump_hash,0.1964,,,0.2534751997759163,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.1,16,20,0.09337500545030405,0.05,morton_sort,0.875,,,0.8796687502725152,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.1,16,20,0.0507105421270107,0.05,grid,0.8729,,,0.8826355271063505,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.2,16,20,0.05549476592239899,0.05,rdt_stable,0.1252,,,0.17797473829611998,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.2,16,20,0.9975039955183267,0.05,jump_hash,0.1964,,,0.26067519977591636,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.2,16,20,0.09337500545030405,0.05,morton_sort,0.875,,,0.8796687502725152,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.2,16,20,0.0507105421270107,0.05,grid,0.8729,,,0.8898355271063505,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.5,16,20,0.05549476592239899,0.05,rdt_stable,0.1252,,,0.25297473829611994,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.5,16,20,0.9975039955183267,0.05,jump_hash,0.1964,,,0.28227519977591636,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.5,16,20,0.09337500545030405,0.05,morton_sort,0.875,,,0.8796687502725152,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.5,16,20,0.0507105421270107,0.05,grid,0.8729,,,0.9114355271063506,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.0,16,20,0.05549476592239899,0.1,rdt_stable,0.1252,,,0.1307494765922399,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.0,16,20,0.9975039955183267,0.1,jump_hash,0.1964,,,0.29615039955183264,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.0,16,20,0.09337500545030405,0.1,morton_sort,0.875,,,0.8843375005450304,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.0,16,20,0.0507105421270107,0.1,grid,0.8729,,,0.877971054212701,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.1,16,20,0.05549476592239899,0.1,rdt_stable,0.1252,,,0.1557494765922399,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.1,16,20,0.9975039955183267,0.1,jump_hash,0.1964,,,0.30335039955183263,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.1,16,20,0.09337500545030405,0.1,morton_sort,0.875,,,0.8843375005450304,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.1,16,20,0.0507105421270107,0.1,grid,0.8729,,,0.885171054212701,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.2,16,20,0.05549476592239899,0.1,rdt_stable,0.1252,,,0.1807494765922399,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.2,16,20,0.9975039955183267,0.1,jump_hash,0.1964,,,0.31055039955183267,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.2,16,20,0.09337500545030405,0.1,morton_sort,0.875,,,0.8843375005450304,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.2,16,20,0.0507105421270107,0.1,grid,0.8729,,,0.892371054212701,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.5,16,20,0.05549476592239899,0.1,rdt_stable,0.1252,,,0.2557494765922399,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.5,16,20,0.9975039955183267,0.1,jump_hash,0.1964,,,0.3321503995518327,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.5,16,20,0.09337500545030405,0.1,morton_sort,0.875,,,0.8843375005450304,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.5,16,20,0.0507105421270107,0.1,grid,0.8729,,,0.9139710542127011,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.0,16,20,0.05549476592239899,0.25,rdt_stable,0.1252,,,0.13907369148059975,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.0,16,20,0.9975039955183267,0.25,jump_hash,0.1964,,,0.44577599887958164,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.0,16,20,0.09337500545030405,0.25,morton_sort,0.875,,,0.898343751362576,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.0,16,20,0.0507105421270107,0.25,grid,0.8729,,,0.8855776355317527,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.1,16,20,0.05549476592239899,0.25,rdt_stable,0.1252,,,0.16407369148059975,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.1,16,20,0.9975039955183267,0.25,jump_hash,0.1964,,,0.4529759988795816,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.1,16,20,0.09337500545030405,0.25,morton_sort,0.875,,,0.898343751362576,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.1,16,20,0.0507105421270107,0.25,grid,0.8729,,,0.8927776355317527,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.2,16,20,0.05549476592239899,0.25,rdt_stable,0.1252,,,0.18907369148059977,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.2,16,20,0.9975039955183267,0.25,jump_hash,0.1964,,,0.46017599887958166,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.2,16,20,0.09337500545030405,0.25,morton_sort,0.875,,,0.898343751362576,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.2,16,20,0.0507105421270107,0.25,grid,0.8729,,,0.8999776355317527,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.5,16,20,0.05549476592239899,0.25,rdt_stable,0.1252,,,0.2640736914805998,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.5,16,20,0.9975039955183267,0.25,jump_hash,0.1964,,,0.48177599887958167,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.5,16,20,0.09337500545030405,0.25,morton_sort,0.875,,,0.898343751362576,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.5,16,20,0.0507105421270107,0.25,grid,0.8729,,,0.9215776355317528,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.0,16,20,0.05549476592239899,0.45,rdt_stable,0.1252,,,0.15017264466507954,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.0,16,20,0.9975039955183267,0.45,jump_hash,0.1964,,,0.645276797983247,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.0,16,20,0.09337500545030405,0.45,morton_sort,0.875,,,0.9170187524526369,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.0,16,20,0.0507105421270107,0.45,grid,0.8729,,,0.8957197439571548,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.1,16,20,0.05549476592239899,0.45,rdt_stable,0.1252,,,0.17517264466507954,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.1,16,20,0.9975039955183267,0.45,jump_hash,0.1964,,,0.652476797983247,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.1,16,20,0.09337500545030405,0.45,morton_sort,0.875,,,0.9170187524526369,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.1,16,20,0.0507105421270107,0.45,grid,0.8729,,,0.9029197439571548,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.2,16,20,0.05549476592239899,0.45,rdt_stable,0.1252,,,0.20017264466507956,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.2,16,20,0.9975039955183267,0.45,jump_hash,0.1964,,,0.659676797983247,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.2,16,20,0.09337500545030405,0.45,morton_sort,0.875,,,0.9170187524526369,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.2,16,20,0.0507105421270107,0.45,grid,0.8729,,,0.9101197439571548,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.5,16,20,0.05549476592239899,0.45,rdt_stable,0.1252,,,0.2751726446650795,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.5,16,20,0.9975039955183267,0.45,jump_hash,0.1964,,,0.681276797983247,1,score_weight_sensitivity,,False
0.002152959001250565,0.0,synthetic_uniform,1.0,0.5,16,20,0.09337500545030405,0.45,morton_sort,0.875,,,0.9170187524526369,1,score_weight_sensitivity,,False
0.0009175839950330555,0.0,synthetic_uniform,1.072,0.5,16,20,0.0507105421270107,0.45,grid,0.8729,,,0.9317197439571548,1,score_weight_sensitivity,,False
5.3499999921768904e-05,0.009132417006185278,synthetic_uniform,1.25,0.0,16,20,0.05549476592239899,1.0,rdt_stable,0.1252,,,0.180694765922399,1,score_weight_sensitivity,,True
0.019229833997087553,0.0,synthetic_uniform,1.072,0.0,16,20,0.9975039955183267,1.0,jump_hash,0.1964,,,1.1939039955183266,1,score_weight_sensitivity,,False
